수집시각,체인,지점,우편번호,카테고리,행사기간,상품명,상품정보,행사가격,앱가격,할인율,기준가격,출처,검색우편번호,도시,가격적용단위,할인조건,원문근거,검토상태,정상가격,원본행
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Lammfilets XXL,z. B. 500 g | Aus Neuseeland; in Kräutermarinade; zum Braten oder für den Grill; verschiedene Gewichte,13.99,,,27.98,https://www.aldi-nord.de/angebote.html,44369,Dortmund,z. B. 500 g,,ALDI 공식 OFFER_GET product 4499; 2026-09-17..2026-09-19; 13.99 EUR; z. B. 500 g,verified,,234
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Ländertee,"Packung | Verschiedene Sorten und Gewichte; 20 Teebeutel     Im Aufsteller | Sorten:   * Marokkanische Minze, 36 g  * Mediterrane Blutorange, 41 g  * Karibische Mango, 45 g  * Schwedische Blaubeere, 45 g  * Griechische Aprikose, 45 g  * Italienische Süßkirsche, 45 g  * Mediterraner Pfirsich, 50 g  * Italienische Limone, 50 g  * Spanische Orange, 50 g  * Türkischer Apfel, 55 g",1.49,,-40 %,2.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Packung,,ALDI 공식 OFFER_GET product 10136930001; 2026-09-14..2026-09-19; 1.49 EUR; Packung,verified,2.49,235
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Lauchzwiebeln,Bund | Deutschland,0.49,,,,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Bund,,ALDI 공식 OFFER_GET product 6109; 2026-09-14..2026-09-19; 0.49 EUR; Bund,verified,,236
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,음료,17.09.2026-19.09.2026,Limo,"0,75-L-Flasche | Verschiedene Sorten | Sorten:   * Limo Orange  * Leichte Limo Orange-Passionsfrucht (1)  * Limo Zitrone  (1) 40 % weniger Zucker als handelsübliche Marken-Limonade",0.99,,,075,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"0,75-L-Flasche",,"ALDI 공식 OFFER_GET product 451; 2026-09-17..2026-09-19; 0.99 EUR; 0,75-L-Flasche",verified,,237
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,m&m’s,"Beutel | Verschiedene Sorten und Gewichte     Im Aufsteller | Sorten:   * Cripsy, 128 g  * Peanut, 150 g  * Chocolate, 150 g",1.69,,-43 %,2.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Beutel,,ALDI 공식 OFFER_GET product 10379850002; 2026-09-14..2026-09-19; 1.69 EUR; Beutel,verified,2.99,238
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Mandarinen,kg-Preis | Lose Ware; Sorten: Nadorcott/Tango; Klasse 1; Republik Südafrika,1.89,,,1.89,https://www.aldi-nord.de/angebote.html,44369,Dortmund,kg-Preis,,ALDI 공식 OFFER_GET product 1018281; 2026-09-14..2026-09-19; 1.89 EUR; kg-Preis,verified,,239
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Mandel- / Cashewmus,250-g-Glas | Verschiedene Sorten; 100 % Nuss | Sorten:   * Cashewmus fein  * Mandelmus braun  * Mandelmus weiß,4.25,,,17.00,https://www.aldi-nord.de/angebote.html,44369,Dortmund,250-g-Glas,,ALDI 공식 OFFER_GET product 1037285; 2026-09-14..2026-09-19; 4.25 EUR; 250-g-Glas,verified,,240
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Matjes XXL,Packung | Verschiedene Sorten und Gewichte | Sorten:   * Mit milder Rauchnote  * Mit Sauce Sylter-Art,3.79,,,13.54,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Packung,,ALDI 공식 OFFER_GET product 1042951; 2026-09-14..2026-09-19; 3.79 EUR; Packung,verified,,241
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Medium Roast,1-kg-Packung | Ganze Bohne,9.99,,,9.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,1-kg-Packung,,ALDI 공식 OFFER_GET product 1035607; 2026-09-14..2026-09-19; 9.99 EUR; 1-kg-Packung,verified,,242
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Mehrkornbrötchen,300-g-Beutel | Fertig gebacken; 6 Stück,1.49,,-34 %,2.29,https://www.aldi-nord.de/angebote.html,44369,Dortmund,300-g-Beutel,,ALDI 공식 OFFER_GET product 1020066; 2026-09-14..2026-09-19; 1.49 EUR; 300-g-Beutel,verified,2.29,243
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,merci lovelies,"185-g-Packung | Pralinenkugeln mit Füllung, verschiedene Sorten | Sorten:   * Classic  * White  * Creamy",2.79,,-20 %,3.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,185-g-Packung,,ALDI 공식 OFFER_GET product 10208230001; 2026-09-14..2026-09-19; 2.79 EUR; 185-g-Packung,verified,3.49,244
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Metzgersalat,200-g-Packung | Verschiedene Sorten | Sorten:   * Fleischsalat klassisch  * Fleischsalat Kräuter  * Budapester Salat,1.79,,,8.95,https://www.aldi-nord.de/angebote.html,44369,Dortmund,200-g-Packung,,ALDI 공식 OFFER_GET product 1032206; 2026-09-17..2026-09-19; 1.79 EUR; 200-g-Packung,verified,,245
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Milch-Schnitte,Milchcreme zwischen 2 lockeren Schnitten,1.99,,-16 %,2.39,https://www.aldi-nord.de/angebote.html,44369,Dortmund,판매 단위 확인,,ALDI 공식 OFFER_GET product 1013076; 2026-09-14..2026-09-19; 1.99 EUR; 판매 단위 확인,verified,2.39,246
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Milchmäuse-SchoKeksis,300-g-Packung | Schokoladenkekse mit Milchcremefüllung     Fairtrade-Kakao kann als Mengenausgleich mit nicht zertifiziertem Kakao vermischt werden. Mehr auf: fairtrade-deutschland.de/siegel [https://www.fairtrade.net/de-de/Was-ist-Fairtrade/der-fairtrade-ansatz/Fairtrade-Siegel.html],2.99,,,9.97,https://www.aldi-nord.de/angebote.html,44369,Dortmund,300-g-Packung,,ALDI 공식 OFFER_GET product 1032619; 2026-09-17..2026-09-19; 2.99 EUR; 300-g-Packung,verified,,247
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Mini-Kuchen,"Packung | Verschiedene Sorten und Gewichte; je 4 Stück | Sorten:   * Zitronenkuchen, 140 g  * Bananenkuchen, 140 g  * Marmorkuchen, 172 g",1.49,,,10.64,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Packung,,ALDI 공식 OFFER_GET product 1037994; 2026-09-14..2026-09-19; 1.49 EUR; Packung,verified,,248
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Minutensteaks XXL,1-kg-Packung | Frisch; aus dem Schweinerücken; zum Braten oder für den Grill,5.99,,,5.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,1-kg-Packung,,ALDI 공식 OFFER_GET product 1036093; 2026-09-17..2026-09-19; 5.99 EUR; 1-kg-Packung,verified,,249
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Mit Skyr,1.99**3.49 150-g-Packung kg = 13.27,1.99,,-42 %,3.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,250
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Mixed Minis,400-g-Packung | Packung enthält verschiedene Sorten | * Packung enthält die Sorten: Bounty Snickers Milky Way Twix Mars,3.69,,-47 %,6.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,400-g-Packung,,ALDI 공식 OFFER_GET product 4677; 2026-09-17..2026-09-19; 3.69 EUR; 400-g-Packung,verified,6.99,251
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Mohnschnecke,Stück | Hefegebäck mit Mohnfüllung,0.89,,,,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Stück,,ALDI 공식 OFFER_GET product 4535; 2026-09-17..2026-09-19; 0.89 EUR; Stück,verified,,252
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Nackensteaks XXL,1-kg-Packung | Vom Schwein; mariniert; zum Braten oder für den Grill; verschiedene Sorten | Sorten:   * ﻿﻿Paprika  * Kräuter,5.99,,,5.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,1-kg-Packung,,ALDI 공식 OFFER_GET product 1022580; 2026-09-17..2026-09-19; 5.99 EUR; 1-kg-Packung,verified,,253
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Near Water,"0,75-L-Flasche | Stilles Mineralwasser mit Geschmack; verschiedene Sorten      Im Aufsteller | Sorten:   * Erdbeere  * Kirsche  * Himbeere  * Pfirsich",0.59,,-33 %,0.89,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"0,75-L-Flasche",,"ALDI 공식 OFFER_GET product 1004838; 2026-09-17..2026-09-19; 0.59 EUR; 0,75-L-Flasche",verified,0.89,254
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Nektarinen,"1-kg-Schale | Klasse 1; Italien, Spanien",1.69,,,1.69,https://www.aldi-nord.de/angebote.html,44369,Dortmund,1-kg-Schale,,ALDI 공식 OFFER_GET product 62280000002; 2026-09-17..2026-09-19; 1.69 EUR; 1-kg-Schale,verified,,255
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,음료,17.09.2026-19.09.2026,Not M*lk Drink,1.79*UVP 2.89 1-L-Packung Liter = 1.79,1.79,,-38 %,2.89,https://www.aldi-nord.de/angebote.html,44369,Dortmund,판매 단위 확인,공식 원문 재검증 대기,"원본 수집 행 보존. 재검증 대기, 자동 가격 제외.",held,,256
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Nuss-Mix,125-g-Beutel | Mediterrane Mischung; geröstet; mit Tomaten und Oliven,1.99,,,15.92,https://www.aldi-nord.de/angebote.html,44369,Dortmund,125-g-Beutel,,ALDI 공식 OFFER_GET product 1033731; 2026-09-17..2026-09-19; 1.99 EUR; 125-g-Beutel,verified,,257
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Oliven,314-ml-Glas | Verschiedene Sorten; entsteint | Sorten:   * Grün  * Kalamon,1.99,,,12.06,https://www.aldi-nord.de/angebote.html,44369,Dortmund,314-ml-Glas,,ALDI 공식 OFFER_GET product 1007535; 2026-09-14..2026-09-19; 1.99 EUR; 314-ml-Glas,verified,,258
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Orangen,"1,5-kg-Netz | Klasse 1; Republik Südafrika, Simbabwe",2.22,,,1.48,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"1,5-kg-Netz",,"ALDI 공식 OFFER_GET product 6145; 2026-09-14..2026-09-19; 2.22 EUR; 1,5-kg-Netz",verified,,259
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Original / Zero Zucker,"1,25-L-Flasche | Koffeinhaltig; z. T. ohne Zucker; verschiedene Sorten     Im Aufsteller | Sorten:   * Original  * Zero Zucker",0.69,,-53 %,1.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"1,25-L-Flasche",,"ALDI 공식 OFFER_GET product 10330310003; 2026-09-14..2026-09-19; 0.69 EUR; 1,25-L-Flasche",verified,1.49,260
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Paprika rot,500-g-Packung | Klasse 1; Niederlande,1.19,,-14 %,1.39,https://www.aldi-nord.de/angebote.html,44369,Dortmund,500-g-Packung,,ALDI 공식 OFFER_GET product 3911; 2026-09-14..2026-09-19; 1.19 EUR; 500-g-Packung,verified,1.39,261
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Paradiescreme,"Packung | Verschiedene Sorten und Gewichte | Sorten:   * Vanille-Geschmack, 60 g  * Stracciatella, 66 g  * Schokolade, 74 g",0.79,,-38 %,1.29,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Packung,,ALDI 공식 OFFER_GET product 83080000002; 2026-09-14..2026-09-19; 0.79 EUR; Packung,verified,1.29,262
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Passata,700-g-Flasche | Aus italienischen Tomaten,1.05,,,1.50,https://www.aldi-nord.de/angebote.html,44369,Dortmund,700-g-Flasche,,ALDI 공식 OFFER_GET product 1040380; 2026-09-14..2026-09-19; 1.05 EUR; 700-g-Flasche,verified,,263
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Peanut-Pretzel-Sticks,150-g-Beutel | Salzstangen; mit Erdnussbutter gefüllt,0.99,,,6.60,https://www.aldi-nord.de/angebote.html,44369,Dortmund,150-g-Beutel,,ALDI 공식 OFFER_GET product 1042310; 2026-09-14..2026-09-19; 0.99 EUR; 150-g-Beutel,verified,,264
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Piccolinis Drei Käse,270-g-Packung | 9 Stück,1.66,,-55 %,3.69,https://www.aldi-nord.de/angebote.html,44369,Dortmund,270-g-Packung,,ALDI 공식 OFFER_GET product 1024; 2026-09-14..2026-09-19; 1.66 EUR; 270-g-Packung,verified,3.69,265
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Piccolinis Prosciutto,270-g-Packung | 9 Stück,1.66,,-55 %,3.69,https://www.aldi-nord.de/angebote.html,44369,Dortmund,270-g-Packung,,ALDI 공식 OFFER_GET product 1038062; 2026-09-14..2026-09-19; 1.66 EUR; 270-g-Packung,verified,3.69,266
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Piccolinis Salami,270-g-Packung | Knusprig & kross; 9 Stück,1.66,,-55 %,3.69,https://www.aldi-nord.de/angebote.html,44369,Dortmund,270-g-Packung,,ALDI 공식 OFFER_GET product 12850000002; 2026-09-14..2026-09-19; 1.66 EUR; 270-g-Packung,verified,3.69,267
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Piccolinis Tomate-Mozzarella,270-g-Packung | 9 Stück,1.66,,-55 %,3.69,https://www.aldi-nord.de/angebote.html,44369,Dortmund,270-g-Packung,,ALDI 공식 OFFER_GET product 1038063; 2026-09-14..2026-09-19; 1.66 EUR; 270-g-Packung,verified,3.69,268
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,주류,17.09.2026-19.09.2026,Pilsener,"4x0,5-L-Dose | Aus weichem Brauwasser, Hallertauer Hopfen und Sommergerstenmalz",2.79,,,1.40,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"4x0,5-L-Dose",,"ALDI 공식 OFFER_GET product 1041419; 2026-09-17..2026-09-19; 2.79 EUR; 4x0,5-L-Dose",verified,,269
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,주류,17.09.2026-19.09.2026,Pilsener alkoholfrei,"4x0,5-L-Dose | 0,0 %",2.79,,,1.40,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"4x0,5-L-Dose",,"ALDI 공식 OFFER_GET product 1041420; 2026-09-17..2026-09-19; 2.79 EUR; 4x0,5-L-Dose",verified,,270
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Pilze,"Schale | Deutschland, Niederlande, Polen; verschiedene Sorten und Gewichte | Sorten, z. B.:   * Kräuterseitlinge, 150 g  * Shiitake, 150 g  * Austernpilze, 200 g",2.22,,,14.80,https://www.aldi-nord.de/angebote.html,44369,Dortmund,150/200 g Schale · 품종별 중량 확인,,ALDI 공식 OFFER_GET product 1025645; 2026-09-17..2026-09-19; 2.22 EUR; 150/200 g Schale · 품종별 중량 확인,verified,,271
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Pizza-Donut Cheeseburger-Style,"Stück | Mit Nacho-Cheese-Füllung; Topping aus Rinderhack, Tomaten, Zwiebeln und Käse     Frisch gebacken",0.99,,,,https://www.aldi-nord.de/angebote.html,44369,Dortmund,Stück,,ALDI 공식 OFFER_GET product 1044173; 2026-09-14..2026-09-19; 0.99 EUR; Stück,verified,,272
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Primitivo Salento IGT,"0,75-L-Flasche | Halbtrockener italienischer Rotwein | * Herkunftsland: Italien  * Region: Salento  * Qualitätsstufe: IGT  * Rebsorte: Primitivo  * Geschmacksrichtung: halbtrocken  * Speisenempfehlung: ideal zu Käse, Rind, Raclette & Fondue oder Pasta & Reis  * Empfohlene Trinktemperatur: ca. 16–18 °C",4.49,,,075,https://www.aldi-nord.de/angebote.html,44369,Dortmund,"0,75-L-Flasche",,"ALDI 공식 OFFER_GET product 1003157; 2026-09-14..2026-09-19; 4.49 EUR; 0,75-L-Flasche",verified,,273
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Prinzenrolle,450-g-Packung | Doppelkekse mit Schokoladencremefüllung,1.59,,-38 %,2.59,https://www.aldi-nord.de/angebote.html,44369,Dortmund,450-g-Packung,,ALDI 공식 OFFER_GET product 10018280002; 2026-09-14..2026-09-19; 1.59 EUR; 450-g-Packung,verified,2.59,274
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,17.09.2026-19.09.2026,Prodomo,500-g-Packung | Mahlkaffee; 100 % Arabica,6.99,,-33 %,10.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,500-g-Packung,,ALDI 공식 OFFER_GET product 1013317; 2026-09-17..2026-09-19; 6.99 EUR; 500-g-Packung,verified,10.49,275
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Pudding,"150-g-Becher | Verschiedene Sorten | Sorten:   * Schweizer Schokolade  * Schweizer Schokolade, mit Schokostückchen  * Bourbon-Vanille  * Bourbon-Vanille, mit Schokostückchen",0.69,,-42 %,1.19,https://www.aldi-nord.de/angebote.html,44369,Dortmund,150-g-Becher,,ALDI 공식 OFFER_GET product 1029471; 2026-09-14..2026-09-19; 0.69 EUR; 150-g-Becher,verified,1.19,276
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Rahm-Spinat,750-g-Packung | Aus deutscher Ernte; portionierbar,1.79,,-48 %,3.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,750-g-Packung,,ALDI 공식 OFFER_GET product 92750000002; 2026-09-14..2026-09-19; 1.79 EUR; 750-g-Packung,verified,3.49,277
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Rindergulasch XXL,800-g-Packung | Küchenfertig; vom Rind; aus der Keule; zum Braten,11.99,,,14.99,https://www.aldi-nord.de/angebote.html,44369,Dortmund,800-g-Packung,,ALDI 공식 OFFER_GET product 1036951; 2026-09-14..2026-09-19; 11.99 EUR; 800-g-Packung,verified,,278
2026-09-13 21:08 Europe/Berlin,ALDI Nord,"ALDI Nord Aspeystraße 75, 44369 Dortmund (전단 기준, 지점별 가격 미확인)",44369,식품,14.09.2026-19.09.2026,Rinderhackfleisch,400-g-Packung | Frisch; nur 5 % Fett; zum Braten,5.49,,-15 %,6.49,https://www.aldi-nord.de/angebote.html,44369,Dortmund,400-g-Packung,,ALDI 공식 OFFER_GET product 10372970001; 2026-09-14..2026-09-19; 5.49 EUR; 400-g-Packung,verified,6.49,279
